tweet_id,timestamp,source,text,expanded_urls,name,jpg_url,retweet,favorites,dogs_names,stage,values
799757965289017345,2016-11-18 23:35:32,Twitter iphone,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,"https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1",Sobe,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1996.0,7942.0,Sobe,doggo,13.0
799422933579902976,2016-11-18 01:24:14,Twitter iphone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,https://twitter.com/dog_rates/status/799422933579902976/photo/1,Longfellow,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1791.0,7663.0,Longfellow,,11.0
799297110730567681,2016-11-17 17:04:16,Twitter iphone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,"https://twitter.com/dog_rates/status/799297110730567681/photo/1,https://twitter.com/dog_rates/status/799297110730567681/photo/1",Jeffrey,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,2548.0,9351.0,Jeffrey,,11.0
799063482566066176,2016-11-17 01:35:54,Twitter iphone,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,"https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1",Mister,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2333.0,7668.0,Mister,,8.0
798933969379225600,2016-11-16 17:01:16,Twitter iphone,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",Iroh,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,4136.0,12370.0,Iroh,,12.0
798925684722855936,2016-11-16 16:28:21,Twitter iphone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,https://twitter.com/dog_rates/status/798925684722855936/photo/1,Shadow,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1354.0,7142.0,Shadow,,12.0
798209839306514432,2016-11-14 17:03:50,Twitter iphone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,https://twitter.com/dog_rates/status/798209839306514432/photo/1,Cooper,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,2418.0,9887.0,Cooper,,9.0
797545162159308800,2016-11-12 21:02:38,Twitter iphone,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,"https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1",Cassie,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,4597.0,13829.0,Cassie,,11.0
797236660651966464,2016-11-12 00:36:46,Twitter iphone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",Pancake,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,6121.0,18858.0,Pancake,,12.0
796865951799083009,2016-11-11 00:03:42,Twitter iphone,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,https://twitter.com/dog_rates/status/796865951799083009/photo/1,Tyr,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1824.0,7282.0,Tyr,,12.0
796759840936919040,2016-11-10 17:02:03,Twitter iphone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1",Romeo,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,2816.0,11164.0,Romeo,,11.0
796387464403357696,2016-11-09 16:22:22,Twitter iphone,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,"https://twitter.com/dog_rates/status/796387464403357696/photo/1,https://twitter.com/dog_rates/status/796387464403357696/photo/1",Snicku,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,3871.0,10419.0,Snicku,,10.0
796149749086875649,2016-11-09 00:37:46,Twitter iphone,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",Ruby,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,13307.0,30380.0,Ruby,,13.0
796080075804475393,2016-11-08 20:00:55,Twitter iphone,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,https://twitter.com/dog_rates/status/796080075804475393/photo/1,Yogi,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,2155.0,7991.0,Yogi,,11.0
796031486298386433,2016-11-08 16:47:50,Twitter iphone,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,https://twitter.com/dog_rates/status/796031486298386433/photo/1,Daisy,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,3485.0,10227.0,Daisy,,10.0
795400264262053889,2016-11-06 22:59:35,Twitter iphone,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,"https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1",Brody,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2671.0,9467.0,Brody,,11.0
795076730285391872,2016-11-06 01:33:58,Twitter iphone,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,"https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1",Bailey,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,5075.0,15290.0,Bailey,,12.0
794926597468000259,2016-11-05 15:37:24,Twitter iphone,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,https://twitter.com/dog_rates/status/794926597468000259/photo/1,Mack,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,2149.0,9646.0,Mack,,11.0
794332329137291264,2016-11-04 00:15:59,Twitter iphone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,https://twitter.com/dog_rates/status/794332329137291264/photo/1,Nimbus,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,2525.0,9098.0,Nimbus,,11.0
794205286408003585,2016-11-03 15:51:10,Twitter iphone,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,"https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1",Laika,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,3102.0,8742.0,Laika,pupper,9.0
793962221541933056,2016-11-02 23:45:19,Twitter iphone,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",Maximus,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,4553.0,15848.0,Maximus,,11.0
793845145112371200,2016-11-02 16:00:06,Twitter iphone,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,https://twitter.com/dog_rates/status/793845145112371200/photo/1,Clark,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1738.0,8738.0,Clark,,9.0
793601777308463104,2016-11-01 23:53:02,Twitter iphone,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,https://twitter.com/dog_rates/status/793601777308463104/photo/1,Dobby,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1509.0,7554.0,Dobby,,10.0
793500921481273345,2016-11-01 17:12:16,Twitter iphone,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",Fiona,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2220.0,10082.0,Fiona,,10.0
793286476301799424,2016-11-01 03:00:09,Twitter iphone,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,"https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1",Moreton,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,8555.0,23265.0,Moreton,,1.0
793271401113350145,2016-11-01 02:00:14,Twitter iphone,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,https://twitter.com/dog_rates/status/793271401113350145/photo/1,Dave,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,2234.0,8228.0,Dave,,6.0
793241302385262592,2016-11-01 00:00:38,Twitter iphone,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,https://twitter.com/dog_rates/status/793241302385262592/photo/1,Tucker,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,3060.0,9945.0,Tucker,,10.0
793226087023144960,2016-10-31 23:00:11,Twitter iphone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj","https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1",Juno,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,2701.0,9250.0,Juno,,11.0
793210959003287553,2016-10-31 22:00:04,Twitter iphone,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,https://twitter.com/dog_rates/status/793210959003287553/photo/1,Maude,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,2596.0,8448.0,Maude,,10.0
793195938047070209,2016-10-31 21:00:23,Twitter iphone,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1",Lily,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,5251.0,14390.0,Lily,puppo,10.0
793180763617361921,2016-10-31 20:00:05,Twitter iphone,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,https://twitter.com/dog_rates/status/793180763617361921/photo/1,Newt,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1855.0,6539.0,Newt,,10.0
793165685325201412,2016-10-31 19:00:10,Twitter iphone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,https://twitter.com/dog_rates/status/793165685325201412/photo/1,Benji,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,2617.0,8870.0,Benji,,13.0
793150605191548928,2016-10-31 18:00:14,Twitter iphone,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,https://twitter.com/dog_rates/status/793150605191548928/photo/1,Nida,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1590.0,5830.0,Nida,,13.0
793120401413079041,2016-10-31 16:00:13,Twitter iphone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",https://twitter.com/dog_rates/status/793120401413079041/photo/1,Robin,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,3664.0,11971.0,Robin,,10.0
792883833364439040,2016-10-31 00:20:11,Twitter iphone,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,"https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1",Bailey,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3985.0,10665.0,Bailey,,12.0
792773781206999040,2016-10-30 17:02:53,Twitter iphone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,https://twitter.com/dog_rates/status/792773781206999040/photo/1,Monster,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1566.0,6976.0,Monster,,9.0
792394556390137856,2016-10-29 15:55:58,Twitter iphone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,"https://twitter.com/dog_rates/status/792394556390137856/photo/1,https://twitter.com/dog_rates/status/792394556390137856/photo/1",BeBe,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,3998.0,12662.0,BeBe,,10.0
792050063153438720,2016-10-28 17:07:05,Twitter iphone,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,"https://twitter.com/dog_rates/status/792050063153438720/photo/1,https://twitter.com/dog_rates/status/792050063153438720/photo/1",Remus,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,1661.0,6755.0,Remus,,10.0
791406955684368384,2016-10-26 22:31:36,Twitter iphone,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,"https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1",Levi,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,3841.0,12450.0,Levi,,11.0
791312159183634433,2016-10-26 16:14:55,Twitter iphone,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,"https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1",Mabel,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,2356.0,8291.0,Mabel,,12.0
790987426131050500,2016-10-25 18:44:32,Twitter iphone,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,https://twitter.com/dog_rates/status/790987426131050500/photo/1,Misty,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1980.0,9276.0,Misty,,11.0
790946055508652032,2016-10-25 16:00:09,Twitter iphone,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,https://twitter.com/dog_rates/status/790946055508652032/photo/1,Betty,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,4370.0,15813.0,Betty,puppo,11.0
790698755171364864,2016-10-24 23:37:28,Twitter iphone,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,https://twitter.com/dog_rates/status/790698755171364864/photo/1,Mosby,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1794.0,7772.0,Mosby,,13.0
790581949425475584,2016-10-24 15:53:19,Twitter iphone,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,"https://twitter.com/dog_rates/status/790581949425475584/photo/1,https://twitter.com/dog_rates/status/790581949425475584/photo/1",Duke,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,6614.0,19470.0,Duke,,13.0
790337589677002753,2016-10-23 23:42:19,Twitter iphone,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,https://twitter.com/dog_rates/status/790337589677002753/photo/1,Maggie,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,1762.0,7400.0,Maggie,,10.0
790277117346975746,2016-10-23 19:42:02,Twitter iphone,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,https://twitter.com/dog_rates/status/790277117346975746/photo/1,Bruce,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,2942.0,11849.0,Bruce,,11.0
789986466051088384,2016-10-23 00:27:05,Twitter iphone,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,https://twitter.com/dog_rates/status/789986466051088384/photo/1,Happy,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,2137.0,8773.0,Happy,,10.0
789903600034189313,2016-10-22 18:57:48,Make a scene,This is Ralphy. His dreams were just shattered. Poor pupper. 13/10 it'll be ok Ralphy https://t.co/P0kSN6rT6H,https://vine.co/v/5wPT1aBxPQZ,Ralphy,,3868.0,9753.0,Ralphy,pupper,11.0
789628658055020548,2016-10-22 00:45:17,Twitter iphone,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,https://twitter.com/dog_rates/status/789628658055020548/photo/1,Eli,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,1634.0,7056.0,Eli,,13.0
789599242079838210,2016-10-21 22:48:24,Twitter iphone,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,"https://twitter.com/dog_rates/status/789599242079838210/photo/1,https://twitter.com/dog_rates/status/789599242079838210/photo/1",Brownie,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,1785.0,6358.0,Brownie,,10.0
789530877013393408,2016-10-21 18:16:44,Twitter iphone,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,"https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1",Rizzy,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3144.0,11045.0,Rizzy,,11.0
789268448748703744,2016-10-21 00:53:56,Twitter iphone,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,https://twitter.com/dog_rates/status/789268448748703744/photo/1,Stella,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,2430.0,8623.0,Stella,,12.0
789137962068021249,2016-10-20 16:15:26,Twitter iphone,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,"https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1",Bo,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,2596.0,9200.0,Bo,,12.0
788908386943430656,2016-10-20 01:03:11,Twitter iphone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",https://twitter.com/dog_rates/status/788908386943430656/photo/1,Lucy,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,11659.0,25978.0,Lucy,,12.0
788765914992902144,2016-10-19 15:37:03,Twitter iphone,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,https://twitter.com/dog_rates/status/788765914992902144/photo/1,Butter,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,9615.0,25805.0,Butter,,11.0
788412144018661376,2016-10-18 16:11:17,Twitter iphone,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,"https://twitter.com/dog_rates/status/788412144018661376/photo/1,https://twitter.com/dog_rates/status/788412144018661376/photo/1",Dexter,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,4905.0,14654.0,Dexter,,13.0
788150585577050112,2016-10-17 22:51:57,Twitter iphone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,"https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1",Leo,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,1196.0,5776.0,Leo,,11.0
787810552592695296,2016-10-17 00:20:47,Twitter iphone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,"https://twitter.com/dog_rates/status/787810552592695296/photo/1,https://twitter.com/dog_rates/status/787810552592695296/photo/1",Frank,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2830.0,8122.0,Frank,,11.0
787717603741622272,2016-10-16 18:11:26,Twitter iphone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1",Tonks,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,2574.0,9678.0,Tonks,puppo,12.0
787397959788929025,2016-10-15 21:01:17,Twitter iphone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,https://twitter.com/dog_rates/status/787397959788929025/photo/1,Moose,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,2652.0,10293.0,Moose,,12.0
787322443945877504,2016-10-15 16:01:13,Twitter iphone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,https://twitter.com/dog_rates/status/787322443945877504/photo/1,Lincoln,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1621.0,7367.0,Lincoln,,10.0
786963064373534720,2016-10-14 16:13:10,Twitter iphone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,https://twitter.com/dog_rates/status/786963064373534720/photo/1,Rory,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,7396.0,25176.0,Rory,,12.0
786709082849828864,2016-10-13 23:23:56,Twitter iphone,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",https://twitter.com/dog_rates/status/786709082849828864/photo/1,Logan,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,5697.0,17309.0,"Logan,",,11.0
786595970293370880,2016-10-13 15:54:28,Twitter iphone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,https://twitter.com/dog_rates/status/786595970293370880/photo/1,Dale,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,2899.0,8946.0,Dale,,10.0
786363235746385920,2016-10-13 00:29:39,Twitter iphone,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1",Rizzo,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,3203.0,10242.0,Rizzo,doggo,11.0
786286427768250368,2016-10-12 19:24:27,Make a scene,This is Arnie. He's afraid of his own bark. 12/10 would comfort https://t.co/ObT2tSxXit,https://vine.co/v/5XH0WqHwiFp,Arnie,,2633.0,7537.0,Arnie,,10.0
786233965241827333,2016-10-12 15:55:59,Twitter iphone,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,https://twitter.com/dog_rates/status/786233965241827333/photo/1,Mattie,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,4349.0,14354.0,Mattie,,9.0
785927819176054784,2016-10-11 19:39:28,Twitter iphone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,https://twitter.com/dog_rates/status/785927819176054784/photo/1,Lucy,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,2972.0,10764.0,Lucy,,12.0
785872687017132033,2016-10-11 16:00:24,Twitter iphone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,https://twitter.com/dog_rates/status/785872687017132033/video/1,Rusty,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,1665.0,6315.0,Rusty,,11.0
785639753186217984,2016-10-11 00:34:48,Twitter iphone,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,"https://twitter.com/dog_rates/status/785639753186217984/photo/1,https://twitter.com/dog_rates/status/785639753186217984/photo/1",Pinot,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,2098.0,7425.0,Pinot,"doggo, pupper",11.0
785533386513321988,2016-10-10 17:32:08,Twitter iphone,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,"https://twitter.com/dog_rates/status/785533386513321988/photo/1,https://twitter.com/dog_rates/status/785533386513321988/photo/1",Dallas,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,1831.0,8547.0,Dallas,,12.0
785264754247995392,2016-10-09 23:44:41,Twitter iphone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,https://twitter.com/dog_rates/status/785264754247995392/photo/1,Doc,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1510.0,6883.0,Doc,,11.0
